CodigoIBGE,MediaMovelEmpregabilidade
2906303,0.3683027060556718
2906402,0.0839630562552476
2906501,-0.3941005156705052
2906600,0.0496882065041862
2906709,0.1196368078380999
2906808,0.4321376127543528
2906824,-0.3893847720601449
2906857,-0.0151034586920405
2906873,0.6302264111898108
2906899,-0.0487376937323326
2906907,0.3039655817433594
2907004,0.2702807058187575
2907103,-0.0219017269511701
2907202,1.891476533869252
2907301,0.6543646119617851
2907400,0.3270722362396039
2907509,0.465651546295742
2907558,0.2378861074513248
2907608,3.175639579747136
2907707,0.0457331016189518
2907806,0.5935422602089269
2907905,0.3916083916083916
2908002,0.569573389531241
2908101,0.1258494840171152
2908200,0.5960951894344061
2908309,-0.5991487955043181
2908408,0.4329548469993435
2908507,0.2746619885527971
2908606,-0.3679476696647588
2908705,0.3700119542323675
2908804,-0.0370452693191079
2908903,2.312964634635743e-17
2909000,0.3656857683703321
2909109,0.1498075549102308
2909208,0.2367693298480887
2909307,1.2937994902624563
2909406,0.3218698160390205
2909505,0.3711125955614933
2909604,-0.1064910383695403
2909703,0.1374664925424427
2909802,0.2552927181042014
2909901,0.6781631466770007
2910008,0.075387491707376
2910057,0.0221348632950841
2910107,-0.1487008949090221
2910206,0.5787037037037037
2910305,0.6196554715578139
2910404,-0.3084832904884318
2910503,0.4345282861201638
2910602,0.375650069763584
2910701,0.4966444334650856
2910727,-0.4226309949587144
2910750,0.4148629148629148
2910776,0.05716572343223
2910800,0.8419011530363426
2910859,-0.1341417610130384
2910909,2.503504906869618
2911006,-0.0436490615451768
2911105,2.593680850292016
2911204,0.5530919307313539
2911253,-0.2598945570654192
2911303,-4.153364077095897
2911402,0.2276442954409055
2911501,0.2129342337409501
2911600,2.013768557111413
2911659,0.0203823733235498
2911709,1.1035284385874835
2911808,0.2403887429385806
2911857,-0.0510660028086301
2911907,0.6320363420896701
2912004,-0.0465289410013028
2912103,-0.399138463392225
2912202,1.6646049999236414
2912301,0.0934754159656012
2912400,0.0389089918680206
2912509,-0.1164117249889408
2912608,0.0434820419166884
2912707,0.6068036309147874
2912806,5.969667634720878
2912905,0.9117338425280832
2913002,-0.5758965158260795
2913101,0.0856311012159616
2913200,0.7033870793204188
2913309,0.1814976146027794
2913408,-0.0207438753707967
2913457,0.4197219959015381
2913507,1.1181056533259814
2913606,0.2652230076112833
2913705,0.951304511632288
2913804,0.0475646879756469
2913903,0.7424167432652196
2914000,1.111636441412538
2914109,0.2898830804908687
2914208,-0.561617458279846
2914307,0.1660928912242556
2914406,-0.0738264943153599
2914505,0.2423463636773525
2914604,1.0091265660501898
